   X(ms)	 FEx_Ip(kA)
8.730000E+01	1.028394E+00
8.740000E+01	1.010271E+00
8.750000E+01	9.940649E-01
8.760000E+01	9.742517E-01
8.770000E+01	9.510914E-01
8.780000E+01	9.407698E-01
8.790000E+01	9.346659E-01
8.800000E+01	9.343825E-01
8.810000E+01	9.247188E-01
8.820000E+01	9.180143E-01
8.830000E+01	9.008161E-01
8.840000E+01	8.834695E-01
8.850000E+01	8.615778E-01
8.860000E+01	8.420245E-01
8.870000E+01	8.352491E-01
8.880000E+01	8.329074E-01
8.890000E+01	8.308762E-01
8.900000E+01	8.215466E-01
8.910000E+01	8.016558E-01
8.920000E+01	7.892523E-01
8.930000E+01	7.708259E-01
8.940000E+01	7.500781E-01
8.950000E+01	7.437515E-01
8.960000E+01	7.363115E-01
8.970000E+01	7.382347E-01
8.980000E+01	7.324480E-01
8.990000E+01	7.243466E-01
9.000000E+01	7.007780E-01
9.010000E+01	6.868156E-01
9.020000E+01	6.658148E-01
9.030000E+01	6.474525E-01
9.040000E+01	6.374379E-01
9.050000E+01	6.411428E-01
9.060000E+01	6.446452E-01
9.070000E+01	6.355821E-01
9.080000E+01	6.185122E-01
9.090000E+01	6.004670E-01
9.100000E+01	5.840584E-01
9.110000E+01	5.611343E-01
9.120000E+01	5.523007E-01
9.130000E+01	5.425425E-01
9.140000E+01	5.539068E-01
9.150000E+01	5.472934E-01
9.160000E+01	5.428226E-01
9.170000E+01	5.268762E-01
9.180000E+01	5.094182E-01
9.190000E+01	4.891934E-01
9.200000E+01	4.801843E-01
9.210000E+01	4.747890E-01
9.220000E+01	4.826509E-01
9.230000E+01	4.799279E-01
9.240000E+01	4.675312E-01
9.250000E+01	4.516186E-01
9.260000E+01	4.376326E-01
9.270000E+01	4.232620E-01
9.280000E+01	4.088475E-01
9.290000E+01	4.087901E-01
9.300000E+01	4.007461E-01
9.310000E+01	4.132035E-01
9.320000E+01	4.050245E-01
9.330000E+01	3.937312E-01
9.340000E+01	3.749910E-01
9.350000E+01	3.598510E-01
9.360000E+01	3.438777E-01
9.370000E+01	3.379189E-01
9.380000E+01	3.332355E-01
9.390000E+01	3.379189E-01
9.400000E+01	3.515877E-01
9.410000E+01	3.414719E-01
9.420000E+01	3.351487E-01
9.430000E+01	3.131254E-01
9.440000E+01	2.981002E-01
9.450000E+01	2.886356E-01
9.460000E+01	2.871847E-01
9.470000E+01	2.756720E-01
9.480000E+01	2.912000E-01
9.490000E+01	2.899347E-01
9.500000E+01	2.800079E-01
9.510000E+01	2.741638E-01
9.520000E+01	2.569825E-01
9.530000E+01	2.381512E-01
9.540000E+01	2.350368E-01
9.550000E+01	2.308360E-01
9.560000E+01	2.409652E-01
9.570000E+01	2.494446E-01
9.580000E+01	2.428683E-01
9.590000E+01	2.356577E-01
9.600000E+01	2.143227E-01
9.610000E+01	2.004549E-01
9.620000E+01	1.987239E-01
9.630000E+01	1.935209E-01
9.640000E+01	1.920565E-01
9.650000E+01	2.053474E-01
9.660000E+01	2.067106E-01
9.670000E+01	1.981672E-01
9.680000E+01	1.903829E-01
9.690000E+01	1.746255E-01
9.700000E+01	1.584733E-01
9.710000E+01	1.567323E-01
9.720000E+01	1.547044E-01
9.730000E+01	1.642837E-01
9.740000E+01	1.765758E-01
9.750000E+01	1.780368E-01
9.760000E+01	1.693179E-01
9.770000E+01	1.580786E-01
9.780000E+01	1.436877E-01
9.790000E+01	1.388660E-01
9.800000E+01	1.388390E-01
9.810000E+01	1.380258E-01
9.820000E+01	1.512458E-01
9.830000E+01	1.617024E-01
9.840000E+01	1.537326E-01
9.850000E+01	1.475106E-01
9.860000E+01	1.303192E-01
9.870000E+01	1.134551E-01
9.880000E+01	1.144234E-01
9.890000E+01	1.113462E-01
9.900000E+01	1.196602E-01
9.910000E+01	1.321345E-01
9.920000E+01	1.414506E-01
9.930000E+01	1.333087E-01
9.940000E+01	1.294520E-01
9.950000E+01	1.125845E-01
9.960000E+01	1.068720E-01
9.970000E+01	1.089606E-01
9.980000E+01	1.074186E-01
9.990000E+01	1.189043E-01
1.000000E+02	1.304677E-01
1.001000E+02	1.280652E-01
1.002000E+02	1.196872E-01
1.003000E+02	1.147069E-01
1.004000E+02	9.803168E-02
1.005000E+02	9.415138E-02
1.006000E+02	9.147903E-02
1.007000E+02	1.023439E-01
1.008000E+02	1.142345E-01
1.009000E+02	1.240736E-01
1.010000E+02	1.219782E-01
1.011000E+02	1.168191E-01
1.012000E+02	9.963779E-02
1.013000E+02	9.240693E-02
1.014000E+02	8.833092E-02
1.015000E+02	8.471043E-02
1.016000E+02	9.904056E-02
1.017000E+02	1.103373E-01
1.018000E+02	1.200988E-01
1.019000E+02	1.151421E-01
1.020000E+02	1.138228E-01
1.021000E+02	9.724887E-02
1.022000E+02	9.961080E-02
1.023000E+02	9.845683E-02
1.024000E+02	1.080361E-01
1.025000E+02	1.187795E-01
1.026000E+02	1.292698E-01
1.027000E+02	1.309772E-01
1.028000E+02	1.246944E-01
1.029000E+02	1.146833E-01
1.030000E+02	1.134753E-01
1.031000E+02	1.201899E-01
1.032000E+02	1.260272E-01
1.033000E+02	1.346179E-01
1.034000E+02	1.452094E-01
1.035000E+02	1.563274E-01
1.036000E+02	1.494103E-01
1.037000E+02	1.427868E-01
1.038000E+02	1.288582E-01
1.039000E+02	1.283386E-01
1.040000E+02	1.274107E-01
1.041000E+02	1.399761E-01
1.042000E+02	1.494710E-01
1.043000E+02	1.595868E-01
1.044000E+02	1.690952E-01
1.045000E+02	1.638147E-01
1.046000E+02	1.594687E-01
1.047000E+02	1.530443E-01
1.048000E+02	1.520624E-01
1.049000E+02	1.500480E-01
1.050000E+02	1.590469E-01
1.051000E+02	1.708498E-01
1.052000E+02	1.801423E-01
1.053000E+02	1.892695E-01
1.054000E+02	1.832398E-01
1.055000E+02	1.825110E-01
1.056000E+02	1.773890E-01
1.057000E+02	1.745310E-01
1.058000E+02	1.902277E-01
1.059000E+02	1.990748E-01
1.060000E+02	2.094673E-01
1.061000E+02	2.201803E-01
1.062000E+02	2.193806E-01
1.063000E+02	2.154531E-01
1.064000E+02	2.200858E-01
1.065000E+02	2.170794E-01
1.066000E+02	2.231462E-01
1.067000E+02	2.329414E-01
1.068000E+02	2.423622E-01
1.069000E+02	2.535644E-01
1.070000E+02	2.637747E-01
1.071000E+02	2.607987E-01
1.072000E+02	2.599720E-01
1.073000E+02	2.601542E-01
1.074000E+02	2.604781E-01
1.075000E+02	2.740794E-01
1.076000E+02	2.831526E-01
1.077000E+02	2.929782E-01
1.078000E+02	3.034314E-01
1.079000E+02	3.179775E-01
1.080000E+02	3.140702E-01
1.081000E+02	3.214968E-01
1.082000E+02	3.257685E-01
1.083000E+02	3.249350E-01
1.084000E+02	3.370821E-01
1.085000E+02	3.465973E-01
1.086000E+02	3.563959E-01
1.087000E+02	3.675239E-01
1.088000E+02	3.756456E-01
1.089000E+02	3.691570E-01
1.090000E+02	3.839865E-01
1.091000E+02	3.844825E-01
1.092000E+02	3.969164E-01
1.093000E+02	4.034252E-01
1.094000E+02	4.133520E-01
1.095000E+02	4.237107E-01
1.096000E+02	4.345452E-01
1.097000E+02	4.367114E-01
1.098000E+02	4.452312E-01
1.099000E+02	4.554314E-01
1.100000E+02	4.526274E-01
1.101000E+02	4.716679E-01
1.102000E+02	4.786997E-01
1.103000E+02	4.888526E-01
1.104000E+02	5.006690E-01
1.105000E+02	5.119995E-01
1.106000E+02	5.068437E-01
1.107000E+02	5.213426E-01
1.108000E+02	5.238057E-01
1.109000E+02	5.315765E-01
1.110000E+02	5.443545E-01
1.111000E+02	5.523918E-01
1.112000E+02	5.625143E-01
1.113000E+02	5.735512E-01
1.114000E+02	5.869163E-01
1.115000E+02	5.879623E-01
1.116000E+02	6.077789E-01
1.117000E+02	5.997315E-01
1.118000E+02	6.106841E-01
1.119000E+02	6.216569E-01
1.120000E+02	6.304972E-01
1.121000E+02	6.409909E-01
1.122000E+02	6.565695E-01
1.123000E+02	6.618433E-01
1.124000E+02	6.777391E-01
1.125000E+02	6.896736E-01
1.126000E+02	6.951769E-01
1.127000E+02	7.040779E-01
1.128000E+02	7.115214E-01
1.129000E+02	7.215224E-01
1.130000E+02	7.328529E-01
1.131000E+02	7.499060E-01
1.132000E+02	7.516943E-01
1.133000E+02	7.706572E-01
1.134000E+02	7.754148E-01
1.135000E+02	7.878217E-01
1.136000E+02	7.963921E-01
1.137000E+02	8.052560E-01
1.138000E+02	8.159184E-01
1.139000E+02	8.273974E-01
1.140000E+02	8.437588E-01
1.141000E+02	8.396322E-01
1.142000E+02	8.580720E-01
1.143000E+02	8.536046E-01
1.144000E+02	8.673342E-01
1.145000E+02	8.769033E-01
1.146000E+02	8.870866E-01
1.147000E+02	8.972294E-01
1.148000E+02	9.099467E-01
1.149000E+02	9.257682E-01
1.150000E+02	9.395348E-01
1.151000E+02	9.553665E-01
1.152000E+02	9.499003E-01
1.153000E+02	9.609912E-01
1.154000E+02	9.751358E-01
1.155000E+02	9.844958E-01
1.156000E+02	9.957486E-01
1.157000E+02	1.009839E+00
1.158000E+02	1.021095E+00
1.159000E+02	1.037254E+00
1.160000E+02	1.052303E+00
1.161000E+02	1.060783E+00
1.162000E+02	1.069248E+00
1.163000E+02	1.077738E+00
1.164000E+02	1.087827E+00
1.165000E+02	1.097720E+00
1.166000E+02	1.112600E+00
1.167000E+02	1.130965E+00
1.168000E+02	1.151828E+00
1.169000E+02	1.153731E+00
1.170000E+02	1.162126E+00
1.171000E+02	1.173143E+00
1.172000E+02	1.183566E+00
1.173000E+02	1.194984E+00
1.174000E+02	1.211635E+00
1.175000E+02	1.229933E+00
1.176000E+02	1.240069E+00
1.177000E+02	1.256576E+00
1.178000E+02	1.256866E+00
1.179000E+02	1.266452E+00
1.180000E+02	1.277516E+00
1.181000E+02	1.286066E+00
1.182000E+02	1.301230E+00
1.183000E+02	1.319609E+00
1.184000E+02	1.343461E+00
1.185000E+02	1.359779E+00
1.186000E+02	1.365160E+00
1.187000E+02	1.373569E+00
1.188000E+02	1.385756E+00
1.189000E+02	1.394634E+00
1.190000E+02	1.404648E+00
1.191000E+02	1.421206E+00
1.192000E+02	1.439915E+00
1.193000E+02	1.446245E+00
1.194000E+02	1.461375E+00
1.195000E+02	1.459192E+00
1.196000E+02	1.467617E+00
1.197000E+02	1.481023E+00
1.198000E+02	1.489472E+00
1.199000E+02	1.500408E+00
1.200000E+02	1.515807E+00
1.201000E+02	1.537297E+00
1.202000E+02	1.549903E+00
1.203000E+02	1.568384E+00
1.204000E+02	1.563366E+00
1.205000E+02	1.574589E+00
1.206000E+02	1.588055E+00
1.207000E+02	1.598292E+00
1.208000E+02	1.610990E+00
1.209000E+02	1.625498E+00
1.210000E+02	1.636944E+00
1.211000E+02	1.649000E+00
1.212000E+02	1.659180E+00
1.213000E+02	1.665493E+00
1.214000E+02	1.678331E+00
1.215000E+02	1.688299E+00
1.216000E+02	1.698776E+00
1.217000E+02	1.713001E+00
1.218000E+02	1.731134E+00
1.219000E+02	1.745926E+00
1.220000E+02	1.760013E+00
1.221000E+02	1.754223E+00
1.222000E+02	1.763678E+00
1.223000E+02	1.775592E+00
1.224000E+02	1.784470E+00
1.225000E+02	1.800291E+00
1.226000E+02	1.819652E+00
1.227000E+02	1.841274E+00
1.228000E+02	1.850070E+00
1.229000E+02	1.867852E+00
1.230000E+02	1.866530E+00
1.231000E+02	1.875606E+00
1.232000E+02	1.884230E+00
1.233000E+02	1.895126E+00
1.234000E+02	1.913299E+00
1.235000E+02	1.933642E+00
1.236000E+02	1.954029E+00
1.237000E+02	1.967222E+00
1.238000E+02	1.969590E+00
1.239000E+02	1.976194E+00
1.240000E+02	1.988229E+00
1.241000E+02	1.998122E+00
1.242000E+02	2.009257E+00
1.243000E+02	2.023290E+00
1.244000E+02	2.043586E+00
1.245000E+02	2.047612E+00
1.246000E+02	2.061034E+00
1.247000E+02	2.055956E+00
1.248000E+02	2.062728E+00
1.249000E+02	2.078010E+00
1.250000E+02	2.088108E+00
1.251000E+02	2.099324E+00
1.252000E+02	2.114174E+00
1.253000E+02	2.139123E+00
1.254000E+02	2.143631E+00
1.255000E+02	2.158902E+00
1.256000E+02	2.148115E+00
1.257000E+02	2.162141E+00
1.258000E+02	2.176957E+00
1.259000E+02	2.186776E+00
1.260000E+02	2.199385E+00
1.261000E+02	2.222057E+00
1.262000E+02	2.233390E+00
1.263000E+02	2.242794E+00
1.264000E+02	2.255758E+00
1.265000E+02	2.251824E+00
1.266000E+02	2.266208E+00
1.267000E+02	2.277231E+00
1.268000E+02	2.287357E+00
1.269000E+02	2.301583E+00
1.270000E+02	2.322577E+00
1.271000E+02	2.327834E+00
1.272000E+02	2.341037E+00
1.273000E+02	2.332065E+00
1.274000E+02	2.343058E+00
1.275000E+02	2.356079E+00
1.276000E+02	2.364342E+00
1.277000E+02	2.381358E+00
1.278000E+02	2.403402E+00
1.279000E+02	2.429312E+00
1.280000E+02	2.426242E+00
1.281000E+02	2.436027E+00
1.282000E+02	2.425523E+00
1.283000E+02	2.438173E+00
1.284000E+02	2.449901E+00
1.285000E+02	2.462463E+00
1.286000E+02	2.480748E+00
1.287000E+02	2.505309E+00
1.288000E+02	2.530473E+00
1.289000E+02	2.529542E+00
1.290000E+02	2.533287E+00
1.291000E+02	2.525223E+00
1.292000E+02	2.538058E+00
1.293000E+02	2.549888E+00
1.294000E+02	2.564289E+00
1.295000E+02	2.586056E+00
1.296000E+02	2.609858E+00
1.297000E+02	2.614085E+00
1.298000E+02	2.617230E+00
1.299000E+02	2.609567E+00
1.300000E+02	2.611001E+00
1.301000E+02	2.625602E+00
1.302000E+02	2.634634E+00
1.303000E+02	2.647858E+00
1.304000E+02	2.673744E+00
1.305000E+02	2.696817E+00
1.306000E+02	2.694887E+00
1.307000E+02	2.706400E+00
1.308000E+02	2.692272E+00
1.309000E+02	2.703997E+00
1.310000E+02	2.717025E+00
1.311000E+02	2.728629E+00
1.312000E+02	2.744919E+00
1.313000E+02	2.770991E+00
1.314000E+02	2.776647E+00
1.315000E+02	2.771420E+00
1.316000E+02	2.770698E+00
1.317000E+02	2.759860E+00
1.318000E+02	2.776771E+00
1.319000E+02	2.788230E+00
1.320000E+02	2.801214E+00
1.321000E+02	2.824236E+00
1.322000E+02	2.848965E+00
1.323000E+02	2.848061E+00
1.324000E+02	2.852225E+00
1.325000E+02	2.837800E+00
1.326000E+02	2.842193E+00
1.327000E+02	2.858001E+00
1.328000E+02	2.873050E+00
1.329000E+02	2.893950E+00
1.330000E+02	2.920322E+00
1.331000E+02	2.929021E+00
1.332000E+02	2.921223E+00
1.333000E+02	2.915366E+00
1.334000E+02	2.906465E+00
1.335000E+02	2.918693E+00
1.336000E+02	2.930772E+00
1.337000E+02	2.946671E+00
1.338000E+02	2.968968E+00
1.339000E+02	2.994821E+00
1.340000E+02	2.998948E+00
1.341000E+02	2.988680E+00
1.342000E+02	2.982613E+00
1.343000E+02	2.978436E+00
1.344000E+02	2.993134E+00
1.345000E+02	3.005392E+00
1.346000E+02	3.019992E+00
1.347000E+02	3.043331E+00
1.348000E+02	3.065098E+00
1.349000E+02	3.057196E+00
1.350000E+02	3.043996E+00
1.351000E+02	3.035736E+00
1.352000E+02	3.032558E+00
1.353000E+02	3.047711E+00
1.354000E+02	3.058475E+00
1.355000E+02	3.076648E+00
1.356000E+02	3.102633E+00
1.357000E+02	3.114989E+00
1.358000E+02	3.108095E+00
1.359000E+02	3.089747E+00
1.360000E+02	3.082644E+00
1.361000E+02	3.080235E+00
1.362000E+02	3.096417E+00
1.363000E+02	3.108365E+00
1.364000E+02	3.134417E+00
1.365000E+02	3.159164E+00
1.366000E+02	3.159984E+00
1.367000E+02	3.153644E+00
1.368000E+02	3.133938E+00
1.369000E+02	3.125196E+00
1.370000E+02	3.136509E+00
1.371000E+02	3.148292E+00
1.372000E+02	3.160662E+00
1.373000E+02	3.185911E+00
1.374000E+02	3.204928E+00
1.375000E+02	3.197420E+00
1.376000E+02	3.171651E+00
1.377000E+02	3.162906E+00
1.378000E+02	3.159737E+00
1.379000E+02	3.174789E+00
1.380000E+02	3.191947E+00
1.381000E+02	3.214345E+00
1.382000E+02	3.239287E+00
1.383000E+02	3.234043E+00
1.384000E+02	3.222622E+00
1.385000E+02	3.189457E+00
1.386000E+02	3.185685E+00
1.387000E+02	3.189359E+00
1.388000E+02	3.204475E+00
1.389000E+02	3.222038E+00
1.390000E+02	3.247611E+00
1.391000E+02	3.272162E+00
1.392000E+02	3.261337E+00
1.393000E+02	3.237158E+00
1.394000E+02	3.223901E+00
1.395000E+02	3.221711E+00
1.396000E+02	3.230770E+00
1.397000E+02	3.247328E+00
1.398000E+02	3.265713E+00
1.399000E+02	3.291556E+00
1.400000E+02	3.294131E+00
1.401000E+02	3.283789E+00
1.402000E+02	3.253577E+00
1.403000E+02	3.246926E+00
1.404000E+02	3.239999E+00
1.405000E+02	3.252881E+00
1.406000E+02	3.267218E+00
1.407000E+02	3.291158E+00
1.408000E+02	3.314187E+00
1.409000E+02	3.309028E+00
1.410000E+02	3.293027E+00
1.411000E+02	3.273633E+00
1.412000E+02	3.268764E+00
1.413000E+02	3.266557E+00
1.414000E+02	3.284228E+00
1.415000E+02	3.300474E+00
1.416000E+02	3.325838E+00
1.417000E+02	3.326418E+00
1.418000E+02	3.321293E+00
1.419000E+02	3.292744E+00
1.420000E+02	3.272259E+00
1.421000E+02	3.267212E+00
1.422000E+02	3.277992E+00
1.423000E+02	3.294097E+00
1.424000E+02	3.314855E+00
1.425000E+02	3.339989E+00
1.426000E+02	3.335596E+00
1.427000E+02	3.315732E+00
1.428000E+02	3.285510E+00
1.429000E+02	3.280779E+00
1.430000E+02	3.273417E+00
1.431000E+02	3.295065E+00
1.432000E+02	3.317406E+00
1.433000E+02	3.342972E+00
1.434000E+02	3.348202E+00
1.435000E+02	3.340161E+00
1.436000E+02	3.310711E+00
1.437000E+02	3.284143E+00
1.438000E+02	3.282574E+00
1.439000E+02	3.289171E+00
1.440000E+02	3.308474E+00
1.441000E+02	3.331183E+00
1.442000E+02	3.357063E+00
1.443000E+02	3.354933E+00
1.444000E+02	3.336801E+00
1.445000E+02	3.308515E+00
1.446000E+02	3.300889E+00
1.447000E+02	3.295521E+00
1.448000E+02	3.309574E+00
1.449000E+02	3.327704E+00
1.450000E+02	3.348887E+00
1.451000E+02	3.354201E+00
1.452000E+02	3.349477E+00
1.453000E+02	3.326442E+00
1.454000E+02	3.295092E+00
1.455000E+02	3.284929E+00
1.456000E+02	3.278761E+00
1.457000E+02	3.296304E+00
1.458000E+02	3.317153E+00
1.459000E+02	3.339797E+00
1.460000E+02	3.341886E+00
1.461000E+02	3.337334E+00
1.462000E+02	3.304861E+00
1.463000E+02	3.288135E+00
1.464000E+02	3.282645E+00
1.465000E+02	3.278454E+00
1.466000E+02	3.299698E+00
1.467000E+02	3.326803E+00
1.468000E+02	3.340242E+00
1.469000E+02	3.338360E+00
1.470000E+02	3.326067E+00
1.471000E+02	3.294752E+00
1.472000E+02	3.285969E+00
1.473000E+02	3.277972E+00
1.474000E+02	3.292383E+00
1.475000E+02	3.307486E+00
1.476000E+02	3.332158E+00
1.477000E+02	3.340107E+00
1.478000E+02	3.330069E+00
1.479000E+02	3.297279E+00
1.480000E+02	3.266948E+00
1.481000E+02	3.259960E+00
1.482000E+02	3.258088E+00
1.483000E+02	3.280749E+00
1.484000E+02	3.298845E+00
1.485000E+02	3.312328E+00
1.486000E+02	3.309726E+00
1.487000E+02	3.287784E+00
1.488000E+02	3.255655E+00
1.489000E+02	3.224184E+00
